,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
1207,"Mon, Apr 9, 2018",8:00p,Orlando Magic,86,Milwaukee Bucks,102,Box Score,,"18,717",
1208,"Mon, Apr 9, 2018",8:00p,Memphis Grizzlies,94,Minnesota Timberwolves,113,Box Score,,"17,641",
1209,"Mon, Apr 9, 2018",8:30p,Sacramento Kings,85,San Antonio Spurs,98,Box Score,,"18,418",
1210,"Mon, Apr 9, 2018",9:00p,Portland Trail Blazers,82,Denver Nuggets,88,Box Score,,"17,467",
1211,"Mon, Apr 9, 2018",10:30p,New Orleans Pelicans,113,Los Angeles Clippers,100,Box Score,,"15,742",
1212,"Tue, Apr 10, 2018",7:00p,Charlotte Hornets,119,Indiana Pacers,93,Box Score,,"17,331",
1213,"Tue, Apr 10, 2018",7:30p,Philadelphia 76ers,121,Atlanta Hawks,113,Box Score,,"15,673",
1214,"Tue, Apr 10, 2018",8:00p,Boston Celtics,101,Washington Wizards,113,Box Score,,"18,887",
1215,"Tue, Apr 10, 2018",8:30p,Phoenix Suns,124,Dallas Mavericks,97,Box Score,,"20,041",
1216,"Tue, Apr 10, 2018",9:00p,Golden State Warriors,79,Utah Jazz,119,Box Score,,"18,306",
1217,"Tue, Apr 10, 2018",10:30p,Houston Rockets,105,Los Angeles Lakers,99,Box Score,,"18,997",
1218,"Wed, Apr 11, 2018",8:00p,Brooklyn Nets,97,Boston Celtics,110,Box Score,,"18,624",
1219,"Wed, Apr 11, 2018",8:00p,Detroit Pistons,119,Chicago Bulls,87,Box Score,,"21,342",
1220,"Wed, Apr 11, 2018",8:00p,New York Knicks,110,Cleveland Cavaliers,98,Box Score,,"20,562",
1221,"Wed, Apr 11, 2018",8:00p,Toronto Raptors,109,Miami Heat,116,Box Score,OT,"19,600",
1222,"Wed, Apr 11, 2018",8:00p,Denver Nuggets,106,Minnesota Timberwolves,112,Box Score,OT,"18,978",
1223,"Wed, Apr 11, 2018",8:00p,San Antonio Spurs,98,New Orleans Pelicans,122,Box Score,,"18,573",
1224,"Wed, Apr 11, 2018",8:00p,Memphis Grizzlies,123,Oklahoma City Thunder,137,Box Score,,"18,203",
1225,"Wed, Apr 11, 2018",8:00p,Washington Wizards,92,Orlando Magic,101,Box Score,,"17,598",
1226,"Wed, Apr 11, 2018",8:00p,Milwaukee Bucks,95,Philadelphia 76ers,130,Box Score,,"20,659",
1227,"Wed, Apr 11, 2018",10:30p,Los Angeles Lakers,115,Los Angeles Clippers,100,Box Score,,"19,068",
1228,"Wed, Apr 11, 2018",10:30p,Utah Jazz,93,Portland Trail Blazers,102,Box Score,,"20,186",
1229,"Wed, Apr 11, 2018",10:30p,Houston Rockets,83,Sacramento Kings,96,Box Score,,"17,583",
1230,"Sat, Apr 14, 2018",3:00p,San Antonio Spurs,92,Golden State Warriors,113,Box Score,,"19,596",
1231,"Sat, Apr 14, 2018",5:30p,Washington Wizards,106,Toronto Raptors,114,Box Score,,"19,937",
1232,"Sat, Apr 14, 2018",8:00p,Miami Heat,103,Philadelphia 76ers,130,Box Score,,"20,617",
1233,"Sat, Apr 14, 2018",10:30p,New Orleans Pelicans,97,Portland Trail Blazers,95,Box Score,,"19,882",
1234,"Sun, Apr 15, 2018",1:00p,Milwaukee Bucks,107,Boston Celtics,113,Box Score,OT,"18,624",
1235,"Sun, Apr 15, 2018",3:30p,Indiana Pacers,98,Cleveland Cavaliers,80,Box Score,,"20,562",
1236,"Sun, Apr 15, 2018",6:30p,Utah Jazz,108,Oklahoma City Thunder,116,Box Score,,"18,203",
1237,"Sun, Apr 15, 2018",9:00p,Minnesota Timberwolves,101,Houston Rockets,104,Box Score,,"18,055",
1238,"Mon, Apr 16, 2018",8:00p,Miami Heat,113,Philadelphia 76ers,103,Box Score,,"20,753",
1239,"Mon, Apr 16, 2018",10:30p,San Antonio Spurs,101,Golden State Warriors,116,Box Score,,"19,596",
1240,"Tue, Apr 17, 2018",7:00p,Washington Wizards,119,Toronto Raptors,130,Box Score,,"20,242",
1241,"Tue, Apr 17, 2018",8:00p,Milwaukee Bucks,106,Boston Celtics,120,Box Score,,"18,624",
1242,"Tue, Apr 17, 2018",10:30p,New Orleans Pelicans,111,Portland Trail Blazers,102,Box Score,,"20,066",
1243,"Wed, Apr 18, 2018",7:00p,Indiana Pacers,97,Cleveland Cavaliers,100,Box Score,,"20,562",
1244,"Wed, Apr 18, 2018",8:00p,Utah Jazz,102,Oklahoma City Thunder,95,Box Score,,"18,203",
1245,"Wed, Apr 18, 2018",9:30p,Minnesota Timberwolves,82,Houston Rockets,102,Box Score,,"18,055",
1246,"Thu, Apr 19, 2018",7:00p,Philadelphia 76ers,128,Miami Heat,108,Box Score,,"19,812",
1247,"Thu, Apr 19, 2018",9:00p,Portland Trail Blazers,102,New Orleans Pelicans,119,Box Score,,"18,551",
1248,"Thu, Apr 19, 2018",9:30p,Golden State Warriors,110,San Antonio Spurs,97,Box Score,,"18,418",
1249,"Fri, Apr 20, 2018",7:00p,Cleveland Cavaliers,90,Indiana Pacers,92,Box Score,,"17,923",
1250,"Fri, Apr 20, 2018",8:00p,Toronto Raptors,103,Washington Wizards,122,Box Score,,"20,356",
1251,"Fri, Apr 20, 2018",9:30p,Boston Celtics,92,Milwaukee Bucks,116,Box Score,,"18,717",
1252,"Sat, Apr 21, 2018",2:30p,Philadelphia 76ers,106,Miami Heat,102,Box Score,,"19,804",
1253,"Sat, Apr 21, 2018",5:00p,Portland Trail Blazers,123,New Orleans Pelicans,131,Box Score,,"18,544",
1254,"Sat, Apr 21, 2018",7:30p,Houston Rockets,105,Minnesota Timberwolves,121,Box Score,,"18,978",
1255,"Sat, Apr 21, 2018",10:00p,Oklahoma City Thunder,102,Utah Jazz,115,Box Score,,"18,306",
1256,"Sun, Apr 22, 2018",1:00p,Boston Celtics,102,Milwaukee Bucks,104,Box Score,,"18,717",
1257,"Sun, Apr 22, 2018",3:30p,Golden State Warriors,90,San Antonio Spurs,103,Box Score,,"18,418",
1258,"Sun, Apr 22, 2018",6:00p,Toronto Raptors,98,Washington Wizards,106,Box Score,,"20,356",
1259,"Sun, Apr 22, 2018",8:30p,Cleveland Cavaliers,104,Indiana Pacers,100,Box Score,,"17,923",
1260,"Mon, Apr 23, 2018",8:00p,Houston Rockets,119,Minnesota Timberwolves,100,Box Score,,"18,978",
1261,"Mon, Apr 23, 2018",10:30p,Oklahoma City Thunder,96,Utah Jazz,113,Box Score,,"18,306",
1262,"Tue, Apr 24, 2018",7:00p,Milwaukee Bucks,87,Boston Celtics,92,Box Score,,"18,624",
1263,"Tue, Apr 24, 2018",8:00p,Miami Heat,91,Philadelphia 76ers,104,Box Score,,"21,171",
1264,"Tue, Apr 24, 2018",10:30p,San Antonio Spurs,91,Golden State Warriors,99,Box Score,,"19,596",
1265,"Wed, Apr 25, 2018",7:00p,Indiana Pacers,95,Cleveland Cavaliers,98,Box Score,,"20,562",
1266,"Wed, Apr 25, 2018",7:00p,Washington Wizards,98,Toronto Raptors,108,Box Score,,"19,987",
1267,"Wed, Apr 25, 2018",9:30p,Minnesota Timberwolves,104,Houston Rockets,122,Box Score,,"18,055",
1268,"Wed, Apr 25, 2018",9:30p,Utah Jazz,99,Oklahoma City Thunder,107,Box Score,,"18,203",
1269,"Thu, Apr 26, 2018",8:00p,Boston Celtics,86,Milwaukee Bucks,97,Box Score,,"18,717",
1270,"Fri, Apr 27, 2018",7:00p,Toronto Raptors,102,Washington Wizards,92,Box Score,,"20,356",
1271,"Fri, Apr 27, 2018",8:00p,Cleveland Cavaliers,87,Indiana Pacers,121,Box Score,,"17,923",
1272,"Fri, Apr 27, 2018",10:30p,Oklahoma City Thunder,91,Utah Jazz,96,Box Score,,"18,306",
1273,"Sat, Apr 28, 2018",8:00p,Milwaukee Bucks,96,Boston Celtics,112,Box Score,,"18,624",
1274,"Sat, Apr 28, 2018",10:30p,New Orleans Pelicans,101,Golden State Warriors,123,Box Score,,"19,596",
1275,"Sun, Apr 29, 2018",1:00p,Indiana Pacers,101,Cleveland Cavaliers,105,Box Score,,"20,562",
1276,"Sun, Apr 29, 2018",3:30p,Utah Jazz,96,Houston Rockets,110,Box Score,,"18,055",
1277,"Mon, Apr 30, 2018",8:00p,Philadelphia 76ers,101,Boston Celtics,117,Box Score,,"18,624",
1278,"Tue, May 1, 2018",8:00p,Cleveland Cavaliers,113,Toronto Raptors,112,Box Score,OT,"19,954",
1279,"Tue, May 1, 2018",10:30p,New Orleans Pelicans,116,Golden State Warriors,121,Box Score,,"19,596",
1280,"Wed, May 2, 2018",8:00p,Utah Jazz,116,Houston Rockets,108,Box Score,,"18,055",
1281,"Thu, May 3, 2018",6:00p,Cleveland Cavaliers,128,Toronto Raptors,110,Box Score,,"20,127",
1282,"Thu, May 3, 2018",8:30p,Philadelphia 76ers,103,Boston Celtics,108,Box Score,,"18,624",
1283,"Fri, May 4, 2018",8:00p,Golden State Warriors,100,New Orleans Pelicans,119,Box Score,,"18,551",
1284,"Fri, May 4, 2018",10:30p,Houston Rockets,113,Utah Jazz,92,Box Score,,"18,306",
1285,"Sat, May 5, 2018",5:00p,Boston Celtics,101,Philadelphia 76ers,98,Box Score,OT,"20,758",
1286,"Sat, May 5, 2018",8:30p,Toronto Raptors,103,Cleveland Cavaliers,105,Box Score,,"20,562",
1287,"Sun, May 6, 2018",3:30p,Golden State Warriors,118,New Orleans Pelicans,92,Box Score,,"18,513",
1288,"Sun, May 6, 2018",8:00p,Houston Rockets,100,Utah Jazz,87,Box Score,,"18,306",
1289,"Mon, May 7, 2018",6:00p,Boston Celtics,92,Philadelphia 76ers,103,Box Score,,"20,936",
1290,"Mon, May 7, 2018",8:30p,Toronto Raptors,93,Cleveland Cavaliers,128,Box Score,,"20,562",
1291,"Tue, May 8, 2018",8:00p,Utah Jazz,102,Houston Rockets,112,Box Score,,"18,055",
1292,"Tue, May 8, 2018",10:30p,New Orleans Pelicans,104,Golden State Warriors,113,Box Score,,"19,596",
1293,"Wed, May 9, 2018",8:00p,Philadelphia 76ers,112,Boston Celtics,114,Box Score,,"18,624",
1294,"Sun, May 13, 2018",3:30p,Cleveland Cavaliers,83,Boston Celtics,108,Box Score,,"18,624",
1295,"Mon, May 14, 2018",9:00p,Golden State Warriors,119,Houston Rockets,106,Box Score,,"18,055",
1296,"Tue, May 15, 2018",8:30p,Cleveland Cavaliers,94,Boston Celtics,107,Box Score,,"18,624",
1297,"Wed, May 16, 2018",9:00p,Golden State Warriors,105,Houston Rockets,127,Box Score,,"18,119",
1298,"Sat, May 19, 2018",8:30p,Boston Celtics,86,Cleveland Cavaliers,116,Box Score,,"20,562",
1299,"Sun, May 20, 2018",8:00p,Houston Rockets,85,Golden State Warriors,126,Box Score,,"19,596",
1300,"Mon, May 21, 2018",8:30p,Boston Celtics,102,Cleveland Cavaliers,111,Box Score,,"20,562",
1301,"Tue, May 22, 2018",9:00p,Houston Rockets,95,Golden State Warriors,92,Box Score,,"19,596",
1302,"Wed, May 23, 2018",8:30p,Cleveland Cavaliers,83,Boston Celtics,96,Box Score,,"18,624",
1303,"Thu, May 24, 2018",9:00p,Golden State Warriors,94,Houston Rockets,98,Box Score,,"18,208",
1304,"Fri, May 25, 2018",8:30p,Boston Celtics,99,Cleveland Cavaliers,109,Box Score,,"20,562",
1305,"Sat, May 26, 2018",9:00p,Houston Rockets,86,Golden State Warriors,115,Box Score,,"19,596",
1306,"Sun, May 27, 2018",8:30p,Cleveland Cavaliers,87,Boston Celtics,79,Box Score,,"18,624",
1307,"Mon, May 28, 2018",9:00p,Golden State Warriors,101,Houston Rockets,92,Box Score,,"18,055",
1308,"Thu, May 31, 2018",9:00p,Cleveland Cavaliers,114,Golden State Warriors,124,Box Score,OT,"19,596",
1309,"Sun, Jun 3, 2018",8:00p,Cleveland Cavaliers,103,Golden State Warriors,122,Box Score,,"19,596",
1310,"Wed, Jun 6, 2018",9:00p,Golden State Warriors,110,Cleveland Cavaliers,102,Box Score,,"20,562",
1311,"Fri, Jun 8, 2018",9:00p,Golden State Warriors,108,Cleveland Cavaliers,85,Box Score,,"20,562",
