,Unnamed: 0,id,Date,v,final_v,ml_v,h,final_h,ml_h,total_open,total_close,spread_open,spread_close,v_win_prob,h_win_prob,actual_spread,pred_spread,hw_prob,margin,spread_diff_vegas,vegas_spread_winprob,bet_size,pred_error,spread_outcome,bet_outcome
40,40,40,1228,Detroit,120,400,Atlanta,128,-500,226.5,223.5,-8.5,-10.5,0.1935483870967742,0.8064516129032258,8,-6.976966481787357,0.6848021959761312,-8,3.5230335182126433,0.4034,-0.03821500000000001,-1.0230335182126433,-1,1
41,41,41,1228,Utah,110,-400,OklahomaCity,109,330,221.0,218.0,5.0,9.0,0.7747747747747749,0.2252252252252252,-1,8.763365374212643,0.2727988296835708,1,-0.2366346257873566,0.5065999999999999,0.0,-7.763365374212643,-1,0
42,42,42,1228,Houston,111,225,Denver,124,-265,225.5,222.0,-9.0,-6.5,0.2976554536187564,0.7023445463812437,13,-6.321335055787356,0.6685649990659677,-13,0.17866494421264356,0.4951,0.0,-6.678664944212644,-1,0
43,43,43,1228,Portland,115,195,LALakers,107,-230,227.5,229.0,-4.5,-6.0,0.3272186415468517,0.6727813584531482,-8,-4.864043551787356,0.6313576544850668,8,1.135956448212644,0.4686,-0.003985000000000005,12.864043551787356,1,0
44,44,44,1229,Boston,116,-105,Indiana,111,-115,220.0,219.0,1.0,-1.0,0.4891657638136511,0.5108342361863488,-5,1.939875939212643,0.4467864733123458,5,2.939875939212643,0.41910000000000003,-0.029972500000000013,3.060124060787357,1,0
45,45,45,1229,Chicago,115,210,Washington,107,-250,232.5,238.0,-4.5,-6.5,0.311111111111111,0.6888888888888889,-8,-2.7032189307873566,0.573945781398177,8,3.7967810692126434,0.396,-0.042099999999999964,10.703218930787356,1,0
46,46,46,1229,GoldenState,116,-170,Detroit,106,150,222.5,227.5,3.5,4.5,0.6115107913669064,0.3884892086330935,-10,6.345755875212643,0.3308242382077077,10,1.8457558752126433,0.44899999999999995,-0.01427500000000006,3.6542441247873567,1,0
47,47,47,1229,Toronto,93,105,Philadelphia,100,-125,218.5,219.5,-0.0,-1.5,0.4675324675324675,0.5324675324675325,7,-1.6989612707873571,0.5466372282653309,-7,-0.19896127078735715,0.5055000000000001,0.0,-5.301038729212642,-1,0
48,48,48,1229,NewYork,95,140,Cleveland,86,-160,219.5,216.0,-4.5,-3.5,0.4037267080745341,0.5962732919254659,-9,-1.7969097137873566,0.5493125947359199,9,1.7030902862126434,0.45289999999999997,-0.012227500000000002,10.796909713787358,1,0
49,49,49,1229,Milwaukee,144,-240,Miami,97,200,222.5,227.5,5.0,6.0,0.6792452830188679,0.320754716981132,-47,2.0641623272126437,0.4433993987226765,47,-3.9358376727873563,0.6077,0.0440425,44.93583767278736,1,1
50,50,50,1229,Orlando,118,-250,OklahomaCity,107,210,219.5,219.0,5.0,6.5,0.6888888888888889,0.311111111111111,-11,3.4687154542126435,0.405466816958575,11,-3.0312845457873565,0.5833999999999999,0.03128499999999992,7.531284545787356,1,1
51,51,51,1229,Minnesota,101,475,LAClippers,124,-650,229.5,225.5,-6.5,-10.5,0.1671309192200557,0.8328690807799444,23,-9.959909558787356,0.7539240745502611,-23,0.5400904412126444,0.485,0.0,-13.040090441212644,-1,0
52,52,52,1229,NewOrleans,86,105,Phoenix,111,-125,223.0,222.0,-3.0,-1.5,0.4675324675324675,0.5324675324675325,25,-2.195725223787357,0.5601814712160635,-25,-0.695725223787357,0.5193,0.0,-22.804274776212644,-1,0
53,53,53,1229,Denver,115,-110,Sacramento,125,-110,223.5,226.0,3.0,-1.0,0.5,0.5,10,7.051234799212644,0.3133800557037212,-10,8.051234799212644,0.28800000000000003,-0.09879999999999999,-17.051234799212644,-1,1
54,54,54,1230,Memphis,107,245,Boston,126,-285,224.0,218.0,-8.5,-7.0,0.2813813265119678,0.7186186734880321,19,-7.6727110867873565,0.7016501638487262,-19,-0.6727110867873565,0.5186,0.0,-11.327288913212644,-1,0
55,55,55,1230,Milwaukee,108,-260,Miami,119,220,227.5,228.5,6.0,6.5,0.6979865771812079,0.3020134228187919,11,2.0641623272126437,0.4433993987226765,-11,-4.435837672787356,0.621,0.05102499999999998,-13.064162327212644,-1,0
56,56,56,1230,Atlanta,141,195,Brooklyn,145,-230,240.0,240.0,-6.5,-5.5,0.3272186415468517,0.6727813584531482,4,-6.871078171787357,0.6822027876085637,-4,-1.3710781717873566,0.5379,0.00739750000000004,2.8710781717873566,1,1
57,57,57,1230,Charlotte,118,300,Dallas,99,-360,223.5,225.0,-8.5,-8.0,0.2421052631578947,0.7578947368421054,-19,-9.616501369787358,0.7464010026671115,19,-1.6165013697873576,0.5447,0.010967499999999986,28.616501369787358,1,1
58,58,58,1230,LALakers,121,-310,SanAntonio,107,260,229.5,231.5,6.5,7.5,0.7313237221494101,0.2686762778505897,-14,8.660261472212643,0.2751670992435888,14,1.1602614722126425,0.4679,-0.00435250000000002,5.3397385277873575,1,0
59,59,59,1230,Portland,105,190,LAClippers,128,-220,229.0,226.0,-3.5,-6.0,0.3340292275574112,0.6659707724425887,23,-4.3265472807873575,0.6172944050937487,-23,1.6734527192126425,0.4537,-0.011807500000000038,-18.67345271921264,-1,1
60,60,60,1231,Cleveland,99,270,Indiana,119,-330,217.0,219.0,-8.5,-8.0,0.2604482132041187,0.7395517867958814,20,-9.548981467787357,0.7449077535415243,-20,-1.5489814677873568,0.5428,0.009969999999999963,-10.451018532212643,-1,0
61,61,61,1231,Chicago,133,250,Washington,130,-300,234.5,235.5,-5.0,-7.5,0.2758620689655172,0.7241379310344829,-3,-2.7032189307873566,0.573945781398177,3,4.796781069212644,0.36950000000000005,-0.05601249999999997,5.703218930787356,1,0
62,62,62,1231,Philadelphia,116,-175,Orlando,92,155,217.0,219.5,2.0,4.0,0.6187175043327556,0.3812824956672443,-24,4.972784984212643,0.3658177788089869,24,0.9727849842126428,0.47309999999999997,-0.0016225000000000046,19.027215015787355,1,0
63,63,63,1231,Sacramento,119,180,Houston,122,-210,227.0,231.5,-3.0,-5.5,0.3452115812917595,0.6547884187082406,3,-4.257653799787357,0.6154801708672657,-3,1.2423462002126433,0.4656,-0.005559999999999965,1.2576537997873567,1,0
64,64,64,1231,NewYork,83,300,Toronto,100,-360,217.5,215.5,-9.5,-8.5,0.2421052631578947,0.7578947368421054,17,-12.214478847787358,0.8002117567786962,-17,-3.7144788477873583,0.6018,0.04094499999999997,-4.785521152212642,-1,0
65,65,65,1231,NewOrleans,113,-200,OklahomaCity,80,175,214.5,214.5,4.5,5.5,0.6470588235294118,0.3529411764705882,-33,6.210628783212643,0.334209361478352,33,0.710628783212643,0.48029999999999995,0.0,26.78937121678736,1,0
66,66,66,1231,Phoenix,106,150,Utah,95,-170,220.0,219.5,-4.0,-4.0,0.3884892086330935,0.6115107913669064,-11,-2.708847404787357,0.5740979657124207,11,1.291152595212643,0.46430000000000005,-0.006242499999999984,13.708847404787356,1,0
67,67,67,101,Boston,93,-370,Detroit,96,310,215.5,213.5,9.5,8.5,0.7634625062908907,0.2365374937091091,3,9.785987914212644,0.2498710105366224,-3,1.2859879142126438,0.46440000000000003,-0.006189999999999973,-12.785987914212644,-1,1
68,68,68,101,Miami,83,-115,Dallas,93,-105,222.5,225.0,-1.0,1.5,0.5108342361863488,0.4891657638136511,10,-0.8116609367873568,0.5223197822939264,-10,-2.311660936787357,0.5638000000000001,0.02099500000000005,-9.188339063212643,-1,0
69,69,69,101,Memphis,108,160,Charlotte,93,-180,220.0,219.5,-2.0,-4.0,0.374331550802139,0.6256684491978609,-15,1.6542835312126432,0.4545838114977377,15,5.654283531212643,0.34730000000000005,-0.0676675,13.345716468787357,1,0
70,70,70,101,Atlanta,114,210,Brooklyn,96,-250,247.0,244.5,-6.0,-6.0,0.311111111111111,0.6888888888888889,-18,-6.871078171787357,0.6822027876085637,18,-0.8710781717873566,0.5241,0.00015250000000000541,24.871078171787357,1,1
71,71,71,101,Washington,130,-110,Minnesota,109,-110,232.5,234.5,-1.0,1.0,0.5,0.5,-21,0.1807483132126432,0.4950271533200026,21,-0.8192516867873568,0.5226999999999999,0.0,20.819251686787357,1,0
72,72,72,101,LALakers,109,-340,SanAntonio,103,280,230.5,229.0,7.0,7.5,0.745958429561201,0.2540415704387991,-6,8.660261472212643,0.2751670992435888,6,1.1602614722126425,0.4679,-0.00435250000000002,-2.6602614722126425,-1,1
73,73,73,101,Chicago,96,850,Milwaukee,126,-1500,230.0,233.0,-14.0,-14.5,0.1009463722397476,0.8990536277602524,30,-11.607255189787356,0.7882895218655127,-30,2.892744810212644,0.4204,-0.029289999999999993,-18.392744810212644,-1,1
74,74,74,101,Phoenix,106,140,Denver,103,-160,225.0,220.5,-4.5,-3.5,0.4037267080745341,0.5962732919254659,-3,-4.287594329787357,0.6162689352579005,3,-0.7875943297873569,0.5218,0.0,7.287594329787357,1,0
75,75,75,101,LAClippers,100,-160,Utah,106,140,225.5,219.5,2.0,3.0,0.5962732919254659,0.4037267080745341,6,1.4675951952126436,0.4596905053369282,-6,-1.5324048047873564,0.5424,0.00975999999999998,-7.467595195212644,-1,0
76,76,76,101,Portland,123,-150,GoldenState,98,130,230.5,237.5,4.0,3.5,0.5798319327731092,0.4201680672268907,-25,0.3548998682126432,0.4902365222372199,25,-3.145100131787357,0.5864,0.03286,24.645100131787355,1,1
77,77,77,102,Sacramento,94,-130,Houston,102,110,233.0,229.0,-4.0,2.0,0.5427435387673957,0.4572564612326044,8,-4.257653799787357,0.6154801708672657,-8,-6.257653799787357,0.6681,0.07575249999999997,-3.7423462002126433,-1,0
78,78,78,102,Charlotte,112,400,Philadelphia,127,-500,213.5,217.0,-9.5,-10.0,0.1935483870967742,0.8064516129032258,15,-9.954667615787358,0.7538101455651969,-15,0.045332384212642296,0.49870000000000003,0.0,-5.045332384212642,-1,0
79,79,79,102,OklahomaCity,108,155,Orlando,99,-175,218.5,216.5,-7.5,-4.5,0.3812824956672443,0.6187175043327556,-9,-5.8205514917873575,0.6559435590725445,9,-1.3205514917873575,0.5365,0.006662499999999949,14.820551491787358,1,1
80,80,80,102,NewYork,106,375,Indiana,102,-450,215.0,215.0,-9.0,-9.5,0.2046511627906976,0.7953488372093024,-4,-10.169973162787358,0.7584662574912402,4,-0.6699731627873575,0.5186,0.0,14.169973162787358,1,0
81,81,81,102,Toronto,116,-115,NewOrleans,120,-105,216.0,215.5,1.0,1.0,0.5108342361863488,0.4891657638136511,4,1.707828403212643,0.4531204856275556,-4,0.707828403212643,0.48040000000000005,0.0,-5.707828403212643,-1,0
82,82,82,102,Cleveland,96,200,Atlanta,91,-240,234.5,229.0,-6.5,-5.5,0.320754716981132,0.6792452830188679,-5,-7.503917955787357,0.6976004574037974,5,-2.003917955787357,0.5553,0.01653250000000004,12.503917955787358,1,1
83,83,83,103,Boston,122,-360,Detroit,120,300,213.5,212.0,8.0,8.0,0.7578947368421054,0.2421052631578947,-2,9.785987914212644,0.2498710105366224,2,1.7859879142126438,0.4506,-0.013435000000000008,-7.785987914212644,-1,1
84,84,84,103,Washington,123,270,Brooklyn,122,-330,242.5,241.5,-8.5,-7.5,0.2604482132041187,0.7395517867958814,-1,-7.896330799787357,0.7069769146525071,1,-0.3963307997873571,0.511,0.0,8.896330799787357,1,0
85,85,85,103,LALakers,108,-500,Memphis,94,400,222.5,220.0,10.5,10.0,0.8064516129032258,0.1935483870967742,-14,7.099586430212643,0.3121990572192736,14,-2.900413569787357,0.5798,0.029395000000000015,6.900413569787357,1,1
86,86,86,103,Utah,130,-220,SanAntonio,109,190,219.5,222.5,4.0,5.5,0.6659707724425887,0.3340292275574112,-21,5.479251987212644,0.3527600755038353,21,-0.020748012787356274,0.5005999999999999,0.0,15.520748012787356,1,0
87,87,87,103,Denver,124,-360,Minnesota,109,300,231.0,226.0,8.5,8.5,0.7578947368421054,0.2421052631578947,-15,6.543307232212643,0.3259001599818097,15,-1.9566927677873567,0.554,0.01585000000000002,8.456692767787356,1,1
88,88,88,103,LAClippers,112,-150,Phoenix,107,130,218.0,215.5,1.5,3.5,0.5798319327731092,0.4201680672268907,-5,3.000524581212644,0.4180311975308459,5,-0.4994754187873558,0.5138,0.0,1.9994754187873558,1,0
89,89,89,103,Dallas,108,-170,Chicago,118,150,225.0,222.0,5.5,4.0,0.6115107913669064,0.3884892086330935,10,5.651081724212643,0.3483681887298957,-10,1.6510817242126432,0.4544,-0.011439999999999962,-15.651081724212643,-1,1
90,90,90,103,Portland,122,-190,GoldenState,137,170,234.5,235.0,4.5,4.5,0.6388542963885429,0.361145703611457,15,0.3548998682126432,0.4902365222372199,-15,-4.145100131787357,0.6133,0.046982499999999996,-15.354899868212643,-1,0
91,91,91,104,Charlotte,101,290,Philadelphia,118,-350,218.0,221.5,-9.5,-8.0,0.2479338842975206,0.7520661157024794,17,-9.954667615787358,0.7538101455651969,-17,-1.9546676157873577,0.554,0.01585000000000002,-7.045332384212642,-1,0
92,92,92,104,Cleveland,83,190,Orlando,103,-220,217.0,214.5,-5.0,-6.0,0.3340292275574112,0.6659707724425887,20,-5.967827401787357,0.6596742653566352,-20,0.032172598212643067,0.4991,0.0,-14.032172598212643,-1,0
93,93,93,104,OklahomaCity,90,350,Miami,118,-420,212.5,214.5,-8.0,-9.0,0.2157676348547718,0.7842323651452283,28,-11.995345330787355,0.7959566168127713,-28,-2.995345330787355,0.5824,0.030760000000000055,-16.004654669212645,-1,0
94,94,94,104,NewYork,113,250,Atlanta,108,-300,223.0,224.5,-6.0,-7.0,0.2758620689655172,0.7241379310344829,-5,-8.124909650787357,0.7123757471479593,5,-1.124909650787357,0.5311,0.003827499999999973,13.124909650787357,1,1
95,95,95,104,Boston,126,200,Toronto,114,-240,214.0,217.0,-2.5,-6.0,0.320754716981132,0.6792452830188679,-12,-0.1046297457873572,0.5028786804932277,12,5.895370254212643,0.34109999999999996,-0.07092250000000001,12.104629745787356,1,0
96,96,96,104,Dallas,113,150,Houston,100,-170,228.0,229.5,-3.0,-4.0,0.3884892086330935,0.6115107913669064,-13,2.9066389302126434,0.4205612570295978,13,6.906638930212644,0.3157,-0.08425750000000003,10.093361069787356,1,0
97,97,97,104,Indiana,118,105,NewOrleans,116,-125,218.0,216.0,-0.0,-1.5,0.4675324675324675,0.5324675324675325,-2,-0.3366772817873569,0.509262257567391,2,1.163322718212643,0.4678,-0.004404999999999971,2.336677281787357,1,0
98,98,98,104,Detroit,115,1100,Milwaukee,125,-2500,225.0,223.5,-15.0,-16.0,0.0797546012269938,0.9202453987730062,10,-14.855750112787357,0.8472085557121105,-10,1.1442498872126432,0.46830000000000005,-0.004142499999999977,4.855750112787357,1,0
99,99,99,104,Sacramento,106,-125,GoldenState,137,105,232.0,235.0,2.0,1.5,0.5324675324675325,0.4675324675324675,31,-5.786389976787357,0.6550760102002804,-31,-7.286389976787357,0.6936,0.08914,-25.213610023212645,-1,0
100,100,100,105,Utah,96,-180,Brooklyn,130,160,231.5,225.0,-3.0,4.5,0.6256684491978609,0.374331550802139,34,-3.1125188057873565,0.5849824181001947,-34,-7.6125188057873565,0.7015,0.0932875,-30.887481194212643,-1,0
101,101,101,105,LALakers,94,-460,Memphis,92,380,218.0,219.0,9.5,9.5,0.7976878612716763,0.2023121387283237,-2,7.099586430212643,0.3121990572192736,2,-2.400413569787357,0.5662,0.022255000000000004,-5.099586430212643,-1,0
102,102,102,105,Minnesota,116,475,Denver,123,-650,228.0,226.5,-12.0,-10.5,0.1671309192200557,0.8328690807799444,7,-8.895143269787358,0.7302132789097848,-7,1.6048567302126422,0.4556,-0.010810000000000014,1.8951432697873578,1,0
103,103,103,105,SanAntonio,116,260,LAClippers,113,-310,227.0,226.0,-8.0,-7.0,0.2686762778505897,0.7313237221494101,-3,-10.474601238787358,0.7649714938982377,3,-3.4746012387873577,0.5952999999999999,0.03753249999999999,13.474601238787358,1,1
104,104,104,105,Chicago,111,375,Portland,108,-450,233.5,232.5,-10.0,-9.5,0.2046511627906976,0.7953488372093024,-3,-6.9799148767873564,0.6848744449258953,3,2.5200851232126436,0.4305,-0.023987499999999995,9.979914876787356,1,0
105,105,105,106,Houston,107,125,Indiana,114,-145,226.0,224.0,-1.5,-3.0,0.4288840262582056,0.5711159737417943,7,-11.723904826495012,0.7906115902074835,-7,-8.723904826495012,0.7277,0.10704249999999997,4.723904826495012,1,1
106,106,106,106,Washington,136,220,Philadelphia,141,-260,231.0,235.0,-8.0,-6.5,0.3020134228187919,0.6979865771812079,5,-10.844613704677128,0.7727410863187109,-5,-4.344613704677128,0.6186,0.049765000000000024,5.844613704677128,1,1
107,107,107,106,Cleveland,94,180,Orlando,105,-210,213.0,214.0,-6.0,-5.0,0.3452115812917595,0.6547884187082406,11,-2.711183446975696,0.5741611250600724,-11,2.288816553024304,0.43689999999999996,-0.02062750000000003,-8.288816553024304,-1,1
108,108,108,106,Boston,107,120,Miami,105,-140,218.0,217.5,-3.5,-2.5,0.437956204379562,0.562043795620438,-2,1.4395306483813055,0.4604587824104669,2,3.9395306483813055,0.3922,-0.04409500000000001,0.5604693516186945,1,0
109,109,109,106,Charlotte,102,210,Atlanta,94,-250,231.0,232.5,-6.5,-6.0,0.311111111111111,0.6888888888888889,-8,-9.875894880234164,0.7520946888752906,8,-3.8758948802341635,0.6061000000000001,0.04320250000000007,17.875894880234164,1,1
110,110,110,106,Utah,100,-310,NewYork,112,260,215.0,214.5,6.0,8.0,0.7313237221494101,0.2686762778505897,12,-3.738022053663464,0.6017172932902136,-12,-11.738022053663464,0.7925,0.1410625,-8.261977946336536,-1,0
111,111,111,106,OklahomaCity,111,270,NewOrleans,110,-330,213.0,213.5,-8.0,-8.0,0.2604482132041187,0.7395517867958814,-1,-12.430498851725666,0.8043537554944921,1,-4.430498851725666,0.6208,0.050920000000000014,13.430498851725666,1,1
112,112,112,106,Detroit,115,650,Milwaukee,130,-1000,227.0,226.5,-13.5,-11.5,0.127906976744186,0.8720930232558138,15,-18.247910233505102,0.8958902718567654,-15,-6.747910233505102,0.6803,0.08215750000000001,3.2479102335051024,1,1
113,113,113,106,Toronto,115,130,Phoenix,123,-150,217.0,219.0,-1.5,-3.0,0.4201680672268907,0.5798319327731092,8,-6.963098624567501,0.6844622762644225,-8,-3.9630986245675013,0.6084,0.04441000000000001,-1.0369013754324987,-1,0
114,114,114,106,Chicago,124,250,Sacramento,128,-300,232.0,228.5,-6.0,-6.5,0.2758620689655172,0.7241379310344829,4,1.5836288731136876,0.4565156705481977,-4,8.083628873113687,0.2873,-0.09916749999999999,-5.583628873113687,-1,1
115,115,115,106,LAClippers,108,-210,GoldenState,101,180,234.0,231.0,4.0,5.0,0.6547884187082406,0.3452115812917595,-7,3.741005475097344,0.3982033079055386,7,-1.258994524902656,0.5347999999999999,0.005769999999999948,3.258994524902656,1,1
116,116,116,107,Philadelphia,109,-180,Brooklyn,122,160,224.0,222.5,3.0,4.0,0.6256684491978609,0.374331550802139,13,0.1941727778750852,0.4946578334025364,-13,-3.8058272221249148,0.6042000000000001,0.04220500000000004,-13.194172777875085,-1,0
117,117,117,107,Cleveland,94,200,Memphis,90,-240,214.0,209.0,-3.5,-6.0,0.320754716981132,0.6792452830188679,-4,1.806856279934874,0.450415847679258,4,7.806856279934874,0.29390000000000005,-0.09570249999999995,2.193143720065126,1,0
118,118,118,107,Minnesota,117,400,Portland,135,-500,233.5,233.0,-10.0,-10.0,0.1935483870967742,0.8064516129032258,18,-8.620613454407547,0.7239195088225578,-18,1.3793865455924532,0.4618,-0.007555000000000012,-9.379386545592453,-1,1
119,119,119,107,Dallas,124,125,Denver,117,-145,226.0,222.5,-2.5,-2.5,0.4288840262582056,0.5711159737417943,-7,2.02559284606527,0.4444500704251469,7,4.52559284606527,0.37670000000000003,-0.05223249999999998,4.97440715393473,1,0
120,120,120,107,SanAntonio,118,330,LALakers,109,-400,225.0,226.5,-7.5,-8.5,0.2252252252252252,0.7747747747747749,-9,-11.577339144452434,0.7876915834019791,9,-3.0773391444524343,0.5846,0.03191499999999999,20.577339144452434,1,1
121,121,121,108,Phoenix,105,-330,Detroit,110,270,218.5,216.0,6.0,8.0,0.7395517867958814,0.2604482132041187,5,9.998619211233413,0.2452354817121311,-5,1.9986192112334127,0.4448,-0.01648000000000003,-14.998619211233413,-1,1
122,122,122,108,Charlotte,118,230,NewOrleans,110,-270,216.0,218.0,-8.5,-7.5,0.2934179222839017,0.7065820777160983,-8,-6.663891217091249,0.6770906762832924,8,0.8361087829087506,0.4768,0.0,14.66389121709125,1,0
123,123,123,108,Washington,107,155,Boston,116,-175,234.5,237.5,-5.5,-3.5,0.3812824956672443,0.6187175043327556,9,-5.798949572342925,0.6553950625244501,-9,-2.2989495723429254,0.5634,0.020785000000000005,-3.2010504276570746,-1,0
124,124,124,108,OklahomaCity,101,130,NewYork,89,-150,209.5,212.0,-3.5,-3.0,0.4201680672268907,0.5798319327731092,-12,-11.940232369184065,0.7948779950636411,12,-8.940232369184065,0.7327,0.10966750000000003,23.940232369184066,1,1
125,125,125,108,Utah,131,200,Milwaukee,118,-240,236.0,232.5,-8.0,-6.0,0.320754716981132,0.6792452830188679,-13,-13.936282592308128,0.8317548210569116,13,-7.936282592308128,0.7092,0.09733000000000004,26.936282592308128,1,1
126,126,126,108,Orlando,90,240,Houston,132,-280,229.0,222.0,-4.5,-7.0,0.2852852852852853,0.7147147147147147,42,4.873850497689976,0.3683873153830884,-42,11.873850497689975,0.20479999999999998,-0.14248,-46.87385049768998,-1,1
127,127,127,108,Brooklyn,110,-110,Memphis,115,-110,222.0,217.5,4.5,-0.0,0.5,0.5,5,8.474546785142955,0.2794582924818707,-5,8.474546785142955,0.2781,-0.10399749999999995,-13.474546785142955,-1,1
128,128,128,108,Toronto,144,-120,Sacramento,123,100,226.5,227.5,5.0,1.0,0.5217391304347826,0.4782608695652174,-21,4.561965673191259,0.3765257329854251,21,3.561965673191259,0.4023,-0.03879250000000001,16.43803432680874,1,0
129,129,129,108,LAClippers,105,-250,GoldenState,115,210,232.0,229.5,4.0,6.5,0.6888888888888889,0.311111111111111,10,3.741005475097344,0.3982033079055386,-10,-2.758994524902656,0.5760000000000001,0.027400000000000032,-13.741005475097344,-1,0
130,130,130,108,Chicago,115,350,LALakers,117,-420,229.5,221.5,-10.0,-8.5,0.2157676348547718,0.7842323651452283,2,-11.813833652689787,0.7923914704238593,-2,-3.3138336526897874,0.591,0.035275000000000015,9.813833652689787,1,1
131,131,131,109,Denver,115,-1100,Philadelphia,103,700,222.0,215.0,4.0,13.5,0.8800000000000001,0.12,-12,-9.875161780533356,0.7520786940423505,12,-23.375161780533354,0.9477,0.22254249999999995,21.875161780533354,1,1
132,132,132,109,Miami,128,-700,Washington,124,500,229.5,226.5,5.5,10.5,0.84,0.1599999999999999,-4,0.8316648675995489,0.4771307273236306,4,-9.66833513240045,0.749,0.11822499999999997,3.168335132400451,1,1
133,133,133,109,Atlanta,105,-200,Charlotte,113,175,228.0,229.0,4.5,5.0,0.6470588235294118,0.3529411764705882,8,7.524058842659449,0.3019150262446957,-8,2.524058842659449,0.4304,-0.024040000000000006,-15.52405884265945,-1,1
134,134,134,109,Phoenix,125,130,Indiana,117,-150,217.0,217.0,-3.0,-3.0,0.4201680672268907,0.5798319327731092,-8,-2.242550613955208,0.5614547900433133,8,0.757449386044792,0.479,0.0,10.242550613955208,1,0
135,135,135,109,SanAntonio,125,-160,Minnesota,122,140,230.0,235.0,6.0,3.5,0.5962732919254659,0.4037267080745341,-3,6.437255270284269,0.3285398588029455,3,2.937255270284269,0.4192,-0.029920000000000002,-3.437255270284269,-1,1
136,136,136,109,Cleveland,90,350,Milwaukee,100,-420,222.5,219.0,-12.0,-8.5,0.2157676348547718,0.7842323651452283,10,-12.040224127735147,0.7968324434313216,-10,-3.540224127735147,0.5971,0.03847749999999994,2.040224127735147,1,1
137,137,137,109,Orlando,98,220,Dallas,112,-260,217.0,218.0,-7.0,-6.5,0.3020134228187919,0.6979865771812079,14,-2.1807009955761663,0.5597727860631851,-14,4.319299004423834,0.3821,-0.049397500000000004,-11.819299004423833,-1,1
138,138,138,109,Portland,125,-210,Sacramento,99,180,234.5,236.0,5.0,5.5,0.6547884187082406,0.3452115812917595,-26,1.6516455278996034,0.4546559214943568,26,-3.8483544721003966,0.6053999999999999,0.04283499999999999,24.348354472100397,1,1
139,139,139,110,Utah,96,-400,Detroit,86,330,217.0,217.5,7.0,8.5,0.7747747747747749,0.2252252252252252,-10,3.135709622409621,0.4143941661178746,10,-5.364290377590379,0.6452,0.06372999999999998,6.864290377590379,1,1
140,140,140,110,Chicago,127,650,LAClippers,130,-1000,225.5,221.0,-12.0,-12.0,0.127906976744186,0.8720930232558138,3,-5.921839700418907,0.6585109881798146,-3,6.078160299581093,0.3365,-0.07333749999999996,2.921839700418907,1,0
141,141,141,110,OklahomaCity,129,290,Brooklyn,116,-350,222.5,225.0,-9.5,-8.0,0.2479338842975206,0.7520661157024794,-13,-17.94187730408902,0.8920252819182213,13,-9.941877304089019,0.755,0.12137500000000001,30.94187730408902,1,1
142,142,142,110,Denver,114,-220,NewYork,89,190,218.0,213.5,5.5,5.5,0.6659707724425887,0.3340292275574112,-25,-2.5034260489659603,0.5685367545960369,25,-8.00342604896596,0.7108,0.09816999999999997,27.50342604896596,1,1
143,143,143,110,LALakers,120,-180,Houston,102,160,226.5,223.5,3.0,4.0,0.6256684491978609,0.374331550802139,-18,10.177834421797163,0.2413646477047527,18,6.177834421797163,0.33399999999999996,-0.07464999999999998,7.822165578202837,1,0
144,144,144,110,SanAntonio,88,-185,Minnesota,96,165,234.0,229.5,3.0,4.5,0.6323766526926797,0.3676233473073202,8,6.437255270284269,0.3285398588029455,-8,1.9372552702842691,0.4465,-0.015587499999999966,-14.437255270284268,-1,1
145,145,145,110,Toronto,105,-150,GoldenState,106,130,230.5,233.5,3.0,3.0,0.5798319327731092,0.4201680672268907,1,1.9734205935433649,0.445871915373177,-1,-1.0265794064566351,0.5284,0.0024099999999999846,-2.9734205935433646,-1,0
146,146,146,111,Memphis,101,-135,Cleveland,91,115,217.5,207.0,-2.0,2.0,0.552594002855783,0.447405997144217,-10,-4.158692317509588,0.612869706141248,10,-6.158692317509588,0.6656,0.07443999999999994,14.158692317509587,1,1
147,147,147,111,Phoenix,107,-250,Washington,128,210,228.5,231.5,6.5,6.0,0.6888888888888889,0.311111111111111,21,5.421847489482703,0.3542317259394523,-21,-0.5781525105172971,0.516,0.0,-26.4218474894827,-1,0
148,148,148,111,Milwaukee,121,-500,Orlando,99,400,224.5,226.0,9.0,10.0,0.8064516129032258,0.1935483870967742,-22,8.153122661972095,0.2869611593742849,22,-1.8468773380279053,0.5509999999999999,0.014274999999999939,13.846877338027905,1,1
149,149,149,111,NewYork,88,170,Charlotte,109,-190,212.0,212.5,-4.5,-5.0,0.361145703611457,0.6388542963885429,21,3.8217886969749344,0.3960550091862942,-21,8.821788696974934,0.2701,-0.10819749999999997,-24.821788696974934,-1,1
150,150,150,111,Philadelphia,94,200,Atlanta,112,-240,223.5,222.5,-6.5,-6.0,0.320754716981132,0.6792452830188679,18,2.4935475670955247,0.4317310296622694,-18,8.493547567095526,0.27769999999999995,-0.1042075,-20.493547567095526,-1,1
151,151,151,111,Toronto,111,175,Portland,112,-200,233.5,230.5,-3.5,-4.5,0.3529411764705882,0.6470588235294118,1,1.7344021265042988,0.4523944883396928,-1,6.234402126504299,0.3325,-0.07543750000000003,-2.734402126504299,-1,1
152,152,152,111,Indiana,122,-170,Sacramento,127,150,233.0,229.0,2.0,3.5,0.6115107913669064,0.3884892086330935,5,11.415778874139257,0.2155545702487666,-5,7.9157788741392565,0.2913,-0.09706749999999999,-16.415778874139257,-1,1
