,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
1207,"Sun, Apr 7, 2019",9:30p,Utah Jazz,109,Los Angeles Lakers,113,Box Score,,"18,997",
1208,"Tue, Apr 9, 2019",7:00p,Charlotte Hornets,124,Cleveland Cavaliers,97,Box Score,,"19,432",
1209,"Tue, Apr 9, 2019",7:00p,Memphis Grizzlies,93,Detroit Pistons,100,Box Score,,"19,802",
1210,"Tue, Apr 9, 2019",7:00p,Boston Celtics,116,Washington Wizards,110,Box Score,,"20,409",
1211,"Tue, Apr 9, 2019",7:30p,Philadelphia 76ers,99,Miami Heat,122,Box Score,,"20,153",
1212,"Tue, Apr 9, 2019",8:00p,New York Knicks,96,Chicago Bulls,86,Box Score,,"21,350",
1213,"Tue, Apr 9, 2019",8:00p,Toronto Raptors,120,Minnesota Timberwolves,100,Box Score,,"16,119",
1214,"Tue, Apr 9, 2019",8:00p,Golden State Warriors,112,New Orleans Pelicans,103,Box Score,,"17,090",
1215,"Tue, Apr 9, 2019",8:30p,Phoenix Suns,109,Dallas Mavericks,120,Box Score,,"21,041",
1216,"Tue, Apr 9, 2019",9:00p,Denver Nuggets,108,Utah Jazz,118,Box Score,,"18,306",
1217,"Tue, Apr 9, 2019",9:30p,Houston Rockets,111,Oklahoma City Thunder,112,Box Score,,"18,203",
1218,"Tue, Apr 9, 2019",10:30p,Portland Trail Blazers,104,Los Angeles Lakers,101,Box Score,,"18,997",
1219,"Wed, Apr 10, 2019",8:00p,Indiana Pacers,135,Atlanta Hawks,134,Box Score,,"17,143",
1220,"Wed, Apr 10, 2019",8:00p,Miami Heat,94,Brooklyn Nets,113,Box Score,,"17,732",
1221,"Wed, Apr 10, 2019",8:00p,Orlando Magic,122,Charlotte Hornets,114,Box Score,,"17,719",
1222,"Wed, Apr 10, 2019",8:00p,Golden State Warriors,117,Memphis Grizzlies,132,Box Score,,"17,794",
1223,"Wed, Apr 10, 2019",8:00p,Oklahoma City Thunder,127,Milwaukee Bucks,116,Box Score,,"18,082",
1224,"Wed, Apr 10, 2019",8:00p,Detroit Pistons,115,New York Knicks,89,Box Score,,"19,812",
1225,"Wed, Apr 10, 2019",8:00p,Chicago Bulls,109,Philadelphia 76ers,125,Box Score,,"20,197",
1226,"Wed, Apr 10, 2019",8:00p,Dallas Mavericks,94,San Antonio Spurs,105,Box Score,,"18,629",
1227,"Wed, Apr 10, 2019",10:30p,Minnesota Timberwolves,95,Denver Nuggets,99,Box Score,,"16,332",
1228,"Wed, Apr 10, 2019",10:30p,Utah Jazz,137,Los Angeles Clippers,143,Box Score,OT,"17,655",
1229,"Wed, Apr 10, 2019",10:30p,Sacramento Kings,131,Portland Trail Blazers,136,Box Score,,"19,814",
1230,"Sat, Apr 13, 2019",2:30p,Brooklyn Nets,111,Philadelphia 76ers,102,Box Score,,"20,437",
1231,"Sat, Apr 13, 2019",5:00p,Orlando Magic,104,Toronto Raptors,101,Box Score,,"19,937",
1232,"Sat, Apr 13, 2019",8:00p,Los Angeles Clippers,104,Golden State Warriors,121,Box Score,,"19,596",
1233,"Sat, Apr 13, 2019",10:30p,San Antonio Spurs,101,Denver Nuggets,96,Box Score,,"19,520",
1234,"Sun, Apr 14, 2019",1:00p,Indiana Pacers,74,Boston Celtics,84,Box Score,,"18,624",
1235,"Sun, Apr 14, 2019",3:30p,Oklahoma City Thunder,99,Portland Trail Blazers,104,Box Score,,"19,886",
1236,"Sun, Apr 14, 2019",7:00p,Detroit Pistons,86,Milwaukee Bucks,121,Box Score,,"17,529",
1237,"Sun, Apr 14, 2019",9:30p,Utah Jazz,90,Houston Rockets,122,Box Score,,"18,055",
1238,"Mon, Apr 15, 2019",8:00p,Brooklyn Nets,123,Philadelphia 76ers,145,Box Score,,"20,591",
1239,"Mon, Apr 15, 2019",10:30p,Los Angeles Clippers,135,Golden State Warriors,131,Box Score,,"19,596",
1240,"Tue, Apr 16, 2019",8:00p,Orlando Magic,82,Toronto Raptors,111,Box Score,,"19,964",
1241,"Tue, Apr 16, 2019",9:00p,San Antonio Spurs,105,Denver Nuggets,114,Box Score,,"19,520",
1242,"Tue, Apr 16, 2019",10:30p,Oklahoma City Thunder,94,Portland Trail Blazers,114,Box Score,,"20,041",
1243,"Wed, Apr 17, 2019",7:00p,Indiana Pacers,91,Boston Celtics,99,Box Score,,"18,624",
1244,"Wed, Apr 17, 2019",8:00p,Detroit Pistons,99,Milwaukee Bucks,120,Box Score,,"17,513",
1245,"Wed, Apr 17, 2019",9:30p,Utah Jazz,98,Houston Rockets,118,Box Score,,"18,055",
1246,"Thu, Apr 18, 2019",8:00p,Philadelphia 76ers,131,Brooklyn Nets,115,Box Score,,"17,732",
1247,"Thu, Apr 18, 2019",9:00p,Denver Nuggets,108,San Antonio Spurs,118,Box Score,,"18,354",
1248,"Thu, Apr 18, 2019",10:30p,Golden State Warriors,132,Los Angeles Clippers,105,Box Score,,"19,068",
1249,"Fri, Apr 19, 2019",7:00p,Toronto Raptors,98,Orlando Magic,93,Box Score,,"19,367",
1250,"Fri, Apr 19, 2019",8:30p,Boston Celtics,104,Indiana Pacers,96,Box Score,,"17,923",
1251,"Fri, Apr 19, 2019",9:30p,Portland Trail Blazers,108,Oklahoma City Thunder,120,Box Score,,"18,203",
1252,"Sat, Apr 20, 2019",3:00p,Philadelphia 76ers,112,Brooklyn Nets,108,Box Score,,"17,732",
1253,"Sat, Apr 20, 2019",5:30p,Denver Nuggets,117,San Antonio Spurs,103,Box Score,,"18,354",
1254,"Sat, Apr 20, 2019",8:00p,Milwaukee Bucks,119,Detroit Pistons,103,Box Score,,"20,520",
1255,"Sat, Apr 20, 2019",10:30p,Houston Rockets,104,Utah Jazz,101,Box Score,,"18,306",
1256,"Sun, Apr 21, 2019",1:00p,Boston Celtics,110,Indiana Pacers,106,Box Score,,"17,923",
1257,"Sun, Apr 21, 2019",3:30p,Golden State Warriors,113,Los Angeles Clippers,105,Box Score,,"19,068",
1258,"Sun, Apr 21, 2019",7:00p,Toronto Raptors,107,Orlando Magic,85,Box Score,,"19,087",
1259,"Sun, Apr 21, 2019",9:30p,Portland Trail Blazers,111,Oklahoma City Thunder,98,Box Score,,"18,203",
1260,"Mon, Apr 22, 2019",8:00p,Milwaukee Bucks,127,Detroit Pistons,104,Box Score,,"20,332",
1261,"Mon, Apr 22, 2019",10:30p,Houston Rockets,91,Utah Jazz,107,Box Score,,"18,306",
1262,"Tue, Apr 23, 2019",7:00p,Orlando Magic,96,Toronto Raptors,115,Box Score,,"19,800",
1263,"Tue, Apr 23, 2019",8:00p,Brooklyn Nets,100,Philadelphia 76ers,122,Box Score,,"20,595",
1264,"Tue, Apr 23, 2019",9:30p,San Antonio Spurs,90,Denver Nuggets,108,Box Score,,"19,520",
1265,"Tue, Apr 23, 2019",10:30p,Oklahoma City Thunder,115,Portland Trail Blazers,118,Box Score,,"20,241",
1266,"Wed, Apr 24, 2019",8:00p,Utah Jazz,93,Houston Rockets,100,Box Score,,"18,055",
1267,"Wed, Apr 24, 2019",10:30p,Los Angeles Clippers,129,Golden State Warriors,121,Box Score,,"19,596",
1268,"Thu, Apr 25, 2019",8:00p,Denver Nuggets,103,San Antonio Spurs,120,Box Score,,"18,354",
1269,"Fri, Apr 26, 2019",10:00p,Golden State Warriors,129,Los Angeles Clippers,110,Box Score,,"19,068",
1270,"Sat, Apr 27, 2019",7:30p,Philadelphia 76ers,95,Toronto Raptors,108,Box Score,,"19,800",
1271,"Sat, Apr 27, 2019",10:00p,San Antonio Spurs,86,Denver Nuggets,90,Box Score,,"19,725",
1272,"Sun, Apr 28, 2019",1:00p,Boston Celtics,112,Milwaukee Bucks,90,Box Score,,"17,561",
1273,"Sun, Apr 28, 2019",3:30p,Houston Rockets,100,Golden State Warriors,104,Box Score,,"19,596",
1274,"Mon, Apr 29, 2019",8:00p,Philadelphia 76ers,94,Toronto Raptors,89,Box Score,,"19,800",
1275,"Mon, Apr 29, 2019",10:30p,Portland Trail Blazers,113,Denver Nuggets,121,Box Score,,"19,520",
1276,"Tue, Apr 30, 2019",8:00p,Boston Celtics,102,Milwaukee Bucks,123,Box Score,,"17,536",
1277,"Tue, Apr 30, 2019",10:30p,Houston Rockets,109,Golden State Warriors,115,Box Score,,"19,596",
1278,"Wed, May 1, 2019",9:00p,Portland Trail Blazers,97,Denver Nuggets,90,Box Score,,"19,520",
1279,"Thu, May 2, 2019",8:00p,Toronto Raptors,95,Philadelphia 76ers,116,Box Score,,"20,658",
1280,"Fri, May 3, 2019",8:00p,Milwaukee Bucks,123,Boston Celtics,116,Box Score,,"18,624",
1281,"Fri, May 3, 2019",10:30p,Denver Nuggets,137,Portland Trail Blazers,140,Box Score,4OT,"20,193",
1282,"Sat, May 4, 2019",8:30p,Golden State Warriors,121,Houston Rockets,126,Box Score,OT,"18,169",
1283,"Sun, May 5, 2019",3:30p,Toronto Raptors,101,Philadelphia 76ers,96,Box Score,,"20,639",
1284,"Sun, May 5, 2019",7:00p,Denver Nuggets,116,Portland Trail Blazers,112,Box Score,,"20,146",
1285,"Mon, May 6, 2019",7:00p,Milwaukee Bucks,113,Boston Celtics,101,Box Score,,"18,624",
1286,"Mon, May 6, 2019",9:30p,Golden State Warriors,108,Houston Rockets,112,Box Score,,"18,055",
1287,"Tue, May 7, 2019",8:00p,Philadelphia 76ers,89,Toronto Raptors,125,Box Score,,"20,287",
1288,"Tue, May 7, 2019",10:30p,Portland Trail Blazers,98,Denver Nuggets,124,Box Score,,"19,520",
1289,"Wed, May 8, 2019",8:00p,Boston Celtics,91,Milwaukee Bucks,116,Box Score,,"17,701",
1290,"Wed, May 8, 2019",10:30p,Houston Rockets,99,Golden State Warriors,104,Box Score,,"19,596",
1291,"Thu, May 9, 2019",8:00p,Toronto Raptors,101,Philadelphia 76ers,112,Box Score,,"20,525",
1292,"Thu, May 9, 2019",10:30p,Denver Nuggets,108,Portland Trail Blazers,119,Box Score,,"20,022",
1293,"Fri, May 10, 2019",9:00p,Golden State Warriors,118,Houston Rockets,113,Box Score,,"18,055",
1294,"Sun, May 12, 2019",3:30p,Portland Trail Blazers,100,Denver Nuggets,96,Box Score,,"19,725",
1295,"Sun, May 12, 2019",7:00p,Philadelphia 76ers,90,Toronto Raptors,92,Box Score,,"20,917",
1296,"Tue, May 14, 2019",9:00p,Portland Trail Blazers,94,Golden State Warriors,116,Box Score,,"19,596",
1297,"Wed, May 15, 2019",8:30p,Toronto Raptors,100,Milwaukee Bucks,108,Box Score,,"17,345",
1298,"Thu, May 16, 2019",9:00p,Portland Trail Blazers,111,Golden State Warriors,114,Box Score,,"19,596",
1299,"Fri, May 17, 2019",8:30p,Toronto Raptors,103,Milwaukee Bucks,125,Box Score,,"17,570",
1300,"Sat, May 18, 2019",9:00p,Golden State Warriors,110,Portland Trail Blazers,99,Box Score,,"20,214",
1301,"Sun, May 19, 2019",7:00p,Milwaukee Bucks,112,Toronto Raptors,118,Box Score,2OT,"19,923",
1302,"Mon, May 20, 2019",9:00p,Golden State Warriors,119,Portland Trail Blazers,117,Box Score,OT,"20,064",
1303,"Tue, May 21, 2019",8:30p,Milwaukee Bucks,102,Toronto Raptors,120,Box Score,,"20,237",
1304,"Thu, May 23, 2019",8:30p,Toronto Raptors,105,Milwaukee Bucks,99,Box Score,,"17,384",
1305,"Sat, May 25, 2019",8:30p,Milwaukee Bucks,94,Toronto Raptors,100,Box Score,,"20,478",
1306,"Thu, May 30, 2019",9:00p,Golden State Warriors,109,Toronto Raptors,118,Box Score,,"19,983",
1307,"Sun, Jun 2, 2019",8:00p,Golden State Warriors,109,Toronto Raptors,104,Box Score,,"20,014",
1308,"Wed, Jun 5, 2019",9:00p,Toronto Raptors,123,Golden State Warriors,109,Box Score,,"19,596",
1309,"Fri, Jun 7, 2019",9:00p,Toronto Raptors,105,Golden State Warriors,92,Box Score,,"19,596",
1310,"Mon, Jun 10, 2019",9:00p,Golden State Warriors,106,Toronto Raptors,105,Box Score,,"20,144",
1311,"Thu, Jun 13, 2019",9:00p,Toronto Raptors,114,Golden State Warriors,110,Box Score,,"19,596",
